
=======================
WikiArt Data Set Images
=======================

This data set was created from paintings extracted from WikiArt.org.

Please refer to https://github.com/lucasdavid/wikiart for more information
or to report a bug.

contentId,url,style,genre,artistContentId,artistUrl
215696,"mont-sainte-victoire-1887","Post-Impressionism","landscape",215455,"paul-cezanne"
215697,"mont-sainte-victoire-1887-1","Post-Impressionism","landscape",215455,"paul-cezanne"
215698,"mont-sainte-victoire-1887-2","Post-Impressionism","landscape",215455,"paul-cezanne"
215716,"mont-sainte-victoire-with-large-pine-1887","Post-Impressionism","landscape",215455,"paul-cezanne"
215766,"portrait-of-madame-cezanne-2","Post-Impressionism","portrait",215455,"paul-cezanne"
215832,"self-portrait-1887","Post-Impressionism","self-portrait",215455,"paul-cezanne"
215852,"still-life-apples-and-pears-1887","Post-Impressionism","still life",215455,"paul-cezanne"
215857,"still-life-plate-and-fruit","Post-Impressionism","still life",215455,"paul-cezanne"
215860,"still-life-with-a-chest-of-drawers","Post-Impressionism","still life",215455,"paul-cezanne"
215863,"still-life-with-a-plate-of-cherries-1887","Post-Impressionism","still life",215455,"paul-cezanne"
215919,"tall-trees-at-the-jas-de-bouffan-1887","Post-Impressionism","landscape",215455,"paul-cezanne"
215938,"the-blue-vase","Post-Impressionism","still life",215455,"paul-cezanne"
215964,"the-green-pitcher-1887","Post-Impressionism","still life",215455,"paul-cezanne"
215493,"bathers","Impressionism","genre painting",215455,"paul-cezanne"
215600,"horse-chestnut-trees-in-jas-de-bouffan","Impressionism","landscape",215455,"paul-cezanne"
215856,"still-life-in-front-of-a-chest-of-drawers","Post-Impressionism","still life",215455,"paul-cezanne"
215476,"bank-of-the-oise-1888","Post-Impressionism","landscape",215455,"paul-cezanne"
215517,"boy-in-a-red-vest-1888","Post-Impressionism","portrait",215455,"paul-cezanne"
215523,"bridge-over-the-marne-1888","Post-Impressionism","landscape",215455,"paul-cezanne"
215739,"pierrot-and-harlequin-mardi-gras-1888","Post-Impressionism","genre painting",215455,"paul-cezanne"
215789,"pots-of-geraniums","Post-Impressionism","flower painting",215455,"paul-cezanne"
215813,"rose-bush","Post-Impressionism","flower painting",215455,"paul-cezanne"
215855,"still-life-flowers-in-a-vase-1888","Post-Impressionism","flower painting",215455,"paul-cezanne"
215922,"the-alley-at-chantilly-1888","Post-Impressionism","landscape",215455,"paul-cezanne"
215923,"the-alley-at-chantilly-1888-1","Post-Impressionism","landscape",215455,"paul-cezanne"
215924,"the-alley-at-chantilly-1888-2","Post-Impressionism","landscape",215455,"paul-cezanne"
215926,"the-arc-valley-1888","Post-Impressionism","landscape",215455,"paul-cezanne"
215930,"the-banks-of-the-marne-1888-1","Post-Impressionism","landscape",215455,"paul-cezanne"
215515,"boy-in-a-red-vest-1889","Post-Impressionism","portrait",215455,"paul-cezanne"
215963,"the-great-pine-1889","Post-Impressionism","landscape",215455,"paul-cezanne"
215524,"bridge-over-the-pond","Post-Impressionism","landscape",215455,"paul-cezanne"
215457,"a-close-1890","Post-Impressionism","landscape",215455,"paul-cezanne"
215489,"bathers-1890","Post-Impressionism","genre painting",215455,"paul-cezanne"
215501,"bathsheba","Post-Impressionism","religious painting",215455,"paul-cezanne"
215502,"bathsheba-1","Post-Impressionism","religious painting",215455,"paul-cezanne"
215516,"boy-in-a-red-vest-1890","Post-Impressionism","portrait",215455,"paul-cezanne"
215518,"boy-in-a-red-vest-1890-1","Post-Impressionism","portrait",215455,"paul-cezanne"
215519,"boy-in-a-red-vest-1890-2","Post-Impressionism","portrait",215455,"paul-cezanne"
215520,"boy-resting-1890","Post-Impressionism","genre painting",215455,"paul-cezanne"
215525,"castle-of-marines-1890","Post-Impressionism","landscape",215455,"paul-cezanne"
215576,"forest","Post-Impressionism","landscape",215455,"paul-cezanne"
215583,"four-bathers-1","Post-Impressionism","genre painting",215455,"paul-cezanne"
215588,"gardanne-1890","Post-Impressionism","landscape",215455,"paul-cezanne"
215596,"harlequin-1890","Post-Impressionism","genre painting",215455,"paul-cezanne"
215597,"harlequin-1890-1","Post-Impressionism","genre painting",215455,"paul-cezanne"
215607,"house-with-red-roof-1890","Post-Impressionism","landscape",215455,"paul-cezanne"
215670,"madame-cezanne-in-a-yellow-chair","Post-Impressionism","portrait",215455,"paul-cezanne"
215672,"madame-cezanne-in-blue-1890","Post-Impressionism","portrait",215455,"paul-cezanne"
215676,"madame-cezanne-with-a-yellow-armchair","Post-Impressionism","portrait",215455,"paul-cezanne"
215681,"man-in-a-room-1890","Post-Impressionism","portrait",215455,"paul-cezanne"
215699,"mont-sainte-victoire-1890","Post-Impressionism","landscape",215455,"paul-cezanne"
215704,"mont-sainte-victoire-1","Post-Impressionism","landscape",215455,"paul-cezanne"
215705,"mont-sainte-victoire-2","Post-Impressionism","landscape",215455,"paul-cezanne"
215722,"mountains-in-provence-1890","Post-Impressionism","landscape",215455,"paul-cezanne"
215768,"portrait-of-madame-cezanne-3","Post-Impressionism","portrait",215455,"paul-cezanne"
215769,"portrait-of-madame-cezanne-in-a-red-dress","Post-Impressionism","portrait",215455,"paul-cezanne"
215775,"portrait-of-the-artist-s-son","Post-Impressionism","portrait",215455,"paul-cezanne"
215788,"pot-of-ginger-and-fruits-on-a-table","Post-Impressionism","still life",215455,"paul-cezanne"
215790,"potted-plants-1890","Post-Impressionism","still life",215455,"paul-cezanne"
215791,"preparation-for-a-banquet-1890","Post-Impressionism","genre painting",215455,"paul-cezanne"
215797,"reflections-in-the-water","Post-Impressionism","landscape",215455,"paul-cezanne"
215842,"self-portrait-with-palette","Post-Impressionism","self-portrait",215455,"paul-cezanne"
215866,"still-life-with-apples-1","Post-Impressionism","still life",215455,"paul-cezanne"
215872,"still-life-with-basket","Post-Impressionism","still life",215455,"paul-cezanne"
215880,"still-life-with-flowers-and-fruit-1890","Post-Impressionism","still life",215455,"paul-cezanne"
215892,"still-life-with-pomegranate-and-pears-1890","Post-Impressionism","still life",215455,"paul-cezanne"
215899,"still-life-with-sugar-1890","Post-Impressionism","still life",215455,"paul-cezanne"
215903,"still-life-bottle-of-rum-1890","Post-Impressionism","still life",215455,"paul-cezanne"
215925,"the-aqueduct-and-lock","Post-Impressionism","landscape",215455,"paul-cezanne"
215989,"the-pigeon-tower-at-bellevue","Post-Impressionism","landscape",215455,"paul-cezanne"
215999,"the-smoker-1890","Post-Impressionism","portrait",215455,"paul-cezanne"
215477,"basin-and-washing-place-in-jas-de-bouffan","Impressionism","landscape",215455,"paul-cezanne"
215490,"bathers-1891","Post-Impressionism","genre painting",215455,"paul-cezanne"
215671,"madame-cezanne-in-a-yellow-chair-1","Post-Impressionism","portrait",215455,"paul-cezanne"
215692,"mercury-after-pigalle-1891","Post-Impressionism","sketch and study",215455,"paul-cezanne"
215736,"peasant-1891","Post-Impressionism","portrait",215455,"paul-cezanne"
215946,"the-drinker-1891","Post-Impressionism","portrait",215455,"paul-cezanne"
215626,"jacket-on-a-chair-1892","Post-Impressionism","still life",215455,"paul-cezanne"
215674,"madame-cezanne-in-the-greenhouse","Post-Impressionism","portrait",215455,"paul-cezanne"
215685,"man-with-a-pipe-1892","Post-Impressionism","portrait",215455,"paul-cezanne"
215845,"smoker-1892","Post-Impressionism","portrait",215455,"paul-cezanne"
215941,"the-card-players-1892","Post-Impressionism","genre painting",215455,"paul-cezanne"
215950,"the-farm-of-bellevue-1892","Post-Impressionism","landscape",215455,"paul-cezanne"
216014,"tulips-in-a-vase-1892","Post-Impressionism","still life",215455,"paul-cezanne"
215809,"rocks-at-fountainebleau-1893","Post-Impressionism","landscape",215455,"paul-cezanne"
215893,"still-life-with-pomegranate-and-pears-1893","Post-Impressionism","still life",215455,"paul-cezanne"
215901,"still-life-with-water-jug-1893","Post-Impressionism","still life",215455,"paul-cezanne"
215942,"the-card-players-1893","Post-Impressionism","genre painting",215455,"paul-cezanne"
215943,"the-card-players-1893-1","Post-Impressionism","genre painting",215455,"paul-cezanne"
216036,"woodland-with-boulders-1893","Post-Impressionism","landscape",215455,"paul-cezanne"
215494,"bathers-1","Post-Impressionism","genre painting",215455,"paul-cezanne"
215538,"church-of-saint-pierre-in-avon","Post-Impressionism","cityscape",215455,"paul-cezanne"
215549,"curtain-jug-and-fruit-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215555,"dish-of-peaches","Post-Impressionism","still life",215455,"paul-cezanne"
215575,"forest-1894","Cubism","landscape",215455,"paul-cezanne"
215584,"fruit-and-jug-on-a-table","Post-Impressionism","still life",215455,"paul-cezanne"
215585,"fruit-bowl-pitcher-and-fruit-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215603,"house-and-trees-1894","Cubism","landscape",215455,"paul-cezanne"
215621,"in-the-woods-1894","Post-Impressionism","landscape",215455,"paul-cezanne"
215694,"millstone-and-cistern-under-trees","Post-Impressionism","landscape",215455,"paul-cezanne"
215838,"self-portrait-in-a-felt-hat-1894","Post-Impressionism","self-portrait",215455,"paul-cezanne"
215862,"still-life-with-a-ginger-jar-and-eggplants-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215864,"still-life-with-apples-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215867,"still-life-with-apples-1894-1","Post-Impressionism","still life",215455,"paul-cezanne"
215882,"still-life-with-fruit-geraniums-stock-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215906,"still-life-jug-and-fruit-on-a-table-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215908,"still-life-pitcher-and-fruit-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215909,"still-life-tulips-and-apples-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215917,"sugarbowl-pears-and-tablecloth","Post-Impressionism","still life",215455,"paul-cezanne"
215973,"the-house-with-cracked-walls","Post-Impressionism","landscape",215455,"paul-cezanne"
215977,"the-lime-kiln","Post-Impressionism","landscape",215455,"paul-cezanne"
216037,"woods-with-millstone-1894","Post-Impressionism","landscape",215455,"paul-cezanne"
215951,"the-farm-of-bellevue","Post-Impressionism","landscape",215455,"paul-cezanne"
215470,"apples-and-biscuits-1895","Post-Impressionism","still life",215455,"paul-cezanne"
215590,"ginger-jar","Post-Impressionism","still life",215455,"paul-cezanne"
215606,"house-in-provence","Post-Impressionism","sketch and study",215455,"paul-cezanne"
215656,"large-pine-and-red-earth-1895","Post-Impressionism","landscape",215455,"paul-cezanne"
215677,"madame-cezanne-with-green-hat-1892","Post-Impressionism","portrait",215455,"paul-cezanne"
215680,"maison-maria-with-a-view-of-chateau-noir-1895","Cubism","landscape",215455,"paul-cezanne"
215686,"man-with-a-pipe-1895","Post-Impressionism","sketch and study",215455,"paul-cezanne"
215706,"mont-sainte-victoire-3","Post-Impressionism","landscape",215455,"paul-cezanne"
215758,"portrait-of-gustave-geffroy-1895","Post-Impressionism","portrait",215455,"paul-cezanne"
215824,"seated-woman-1895","Post-Impressionism","portrait",215455,"paul-cezanne"
215834,"self-portrait-1","Post-Impressionism","self-portrait",215455,"paul-cezanne"
215874,"still-life-with-bottle-and-apple-basket-1894","Post-Impressionism","still life",215455,"paul-cezanne"
215878,"still-life-with-curtain-and-flowered-pitcher-1895","Post-Impressionism","still life",215455,"paul-cezanne"
215881,"still-life-with-fruit-and-a-ginger-pot","Post-Impressionism","still life",215455,"paul-cezanne"
215890,"still-life-with-plaster-cupid-1895","Post-Impressionism","still life",215455,"paul-cezanne"
215891,"still-life-with-plaster-cupid-1895-1","Post-Impressionism","still life",215455,"paul-cezanne"
215907,"still-life-peppermint-bottle-1895","Post-Impressionism","still life",215455,"paul-cezanne"
216033,"woman-with-a-coffee-pot","Post-Impressionism","portrait",215455,"paul-cezanne"
215622,"in-the-woods-1896","Cubism","landscape",215455,"paul-cezanne"
215728,"old-woman-with-a-rosary-1896","Post-Impressionism","portrait",215455,"paul-cezanne"
215759,"portrait-of-joachim-1896","Post-Impressionism","portrait",215455,"paul-cezanne"
215835,"self-portrait-2","Post-Impressionism","self-portrait",215455,"paul-cezanne"
215944,"the-card-players-1896","Post-Impressionism","genre painting",215455,"paul-cezanne"
215976,"the-lac-d-annecy-1896","Post-Impressionism","landscape",215455,"paul-cezanne"
216039,"young-italian-girl-resting-on-her-elbow-1896","Post-Impressionism","portrait",215455,"paul-cezanne"
215509,"bibemus-the-red-rock-1897","Cubism","landscape",215455,"paul-cezanne"
215599,"henry-gasquet-1897","Post-Impressionism","portrait",215455,"paul-cezanne"
215700,"mont-sainte-victoire-1897","Cubism","landscape",215455,"paul-cezanne"
215737,"peasant-in-a-blue-smock","Post-Impressionism","portrait",215455,"paul-cezanne"
215505,"bibemus-quarry-1898","Cubism","landscape",215455,"paul-cezanne"
215506,"bibemus-quarry-1898-1","Cubism","landscape",215455,"paul-cezanne"
215537,"chrysanthemums-1898","Post-Impressionism","still life",215455,"paul-cezanne"
215560,"farm-at-montgeroult-1898","Cubism","cityscape",215455,"paul-cezanne"
215623,"in-the-woods-1898","Cubism","landscape",215455,"paul-cezanne"
215701,"mont-sainte-victoire-1898","Post-Impressionism","landscape",215455,"paul-cezanne"
215894,"still-life-with-red-onions-1898","Post-Impressionism","still life",215455,"paul-cezanne"
215896,"still-life-with-skull-1898","Post-Impressionism","vanitas",215455,"paul-cezanne"
215914,"study-of-bathers","Cubism","genre painting",215455,"paul-cezanne"
216031,"woman-in-a-red-striped-dress","Post-Impressionism","portrait",215455,"paul-cezanne"
216040,"young-man-and-skull","Post-Impressionism","portrait",215455,"paul-cezanne"
215615,"in-the-forest-1899","Post-Impressionism","landscape",215455,"paul-cezanne"
215727,"nude-woman-standing-1899","Post-Impressionism","nude painting (nu)",215455,"paul-cezanne"
215751,"portrait-of-ambroise-vollard-1899","Post-Impressionism","portrait",215455,"paul-cezanne"
216015,"turning-road-at-montgeroult-1899","Cubism","landscape",215455,"paul-cezanne"
215466,"almond-trees-in-provence-1900","Post-Impressionism","sketch and study",215455,"paul-cezanne"
215471,"apples-and-oranges","Post-Impressionism","still life",215455,"paul-cezanne"
215472,"apples-on-a-sheet","Post-Impressionism","still life",215455,"paul-cezanne"
215507,"bibemus-quarry","Cubism","landscape",215455,"paul-cezanne"
215508,"bibemus-quarry-1","Cubism","landscape",215455,"paul-cezanne"
215574,"foliage","Post-Impressionism","flower painting",215455,"paul-cezanne"
215618,"in-the-park-of-chateau-noir-1900","Cubism","landscape",215455,"paul-cezanne"
215619,"in-the-park-of-the-chateau-noir","Cubism","landscape",215455,"paul-cezanne"
215624,"in-the-woods","Post-Impressionism","landscape",215455,"paul-cezanne"
215651,"large-bathers-1900","Post-Impressionism","genre painting",215455,"paul-cezanne"
215687,"man-with-crossed-arms","Post-Impressionism","portrait",215455,"paul-cezanne"
215740,"pine-and-aqueduct","Post-Impressionism","landscape",215455,"paul-cezanne"
215795,"pyramid-of-skulls","Post-Impressionism","vanitas",215455,"paul-cezanne"
215819,"seated-man","Post-Impressionism","portrait",215455,"paul-cezanne"
215821,"seated-peasant-1900","Post-Impressionism","portrait",215455,"paul-cezanne"
215841,"self-portrait-with-beret-1900","Post-Impressionism","self-portrait",215455,"paul-cezanne"
215873,"still-life-with-blue-pot-1900","Post-Impressionism","still life",215455,"paul-cezanne"
215889,"still-life-with-oranges-1900","Post-Impressionism","still life",215455,"paul-cezanne"
215918,"table-napkin-and-fruit","Post-Impressionism","still life",215455,"paul-cezanne"
216002,"the-three-skulls","Post-Impressionism","vanitas",215455,"paul-cezanne"
216010,"three-skulls-on-a-patterned-carpet","Post-Impressionism","vanitas",215455,"paul-cezanne"
216013,"trees-by-the-water-1900","Cubism","landscape",215455,"paul-cezanne"
216029,"well-by-the-winding-road-in-the-park-of-chateau-noir","Cubism","landscape",215455,"paul-cezanne"
319489,"the-brook-1900","Post-Impressionism","landscape",215455,"paul-cezanne"
215500,"bathers-mont-sainte-victoire-in-the-background","Cubism","landscape",215455,"paul-cezanne"
215512,"blue-pot-and-bottle-of-wine-1902","Post-Impressionism","still life",215455,"paul-cezanne"
215535,"child-in-a-straw-hat-1902","Post-Impressionism","portrait",215455,"paul-cezanne"
215543,"corner-of-quarry","Cubism","landscape",215455,"paul-cezanne"
215658,"leaves-in-a-green-pot","Post-Impressionism","flower painting",215455,"paul-cezanne"
215683,"man-smoking-a-pipe","Post-Impressionism","portrait",215455,"paul-cezanne"
215702,"mont-sainte-victoire-1902","Post-Impressionism","landscape",215455,"paul-cezanne"
215707,"mont-sainte-victoire-4","Cubism","landscape",215455,"paul-cezanne"
215805,"road-near-mont-sainte-victoire","Post-Impressionism","landscape",215455,"paul-cezanne"
215853,"still-life-apples-a-bottle-and-chairback","Cubism","still life",215455,"paul-cezanne"
215915,"study-of-bathers-1","Cubism","genre painting",215455,"paul-cezanne"
216032,"woman-in-blue-madame-cezanne","Post-Impressionism","portrait",215455,"paul-cezanne"
216038,"young-girl-with-a-doll","Post-Impressionism","portrait",215455,"paul-cezanne"
215511,"blue-landscape","Post-Impressionism","landscape",215455,"paul-cezanne"
215612,"houses-on-the-hill","Post-Impressionism","landscape",215455,"paul-cezanne"
215708,"mont-sainte-victoire-5","Post-Impressionism","landscape",215455,"paul-cezanne"
215715,"mont-sainte-victoire-seen-from-les-lauves-2","Post-Impressionism","landscape",215455,"paul-cezanne"
215900,"still-life-with-three-skulls","Cubism","vanitas",215455,"paul-cezanne"
215910,"still-life-vase-with-flowers-1903","Post-Impressionism","still life",215455,"paul-cezanne"
215495,"bathers-2","Cubism","genre painting",215455,"paul-cezanne"
215498,"bathers-at-rest","Post-Impressionism","genre painting",215455,"paul-cezanne"
215527,"chateau-noir","Cubism","landscape",215455,"paul-cezanne"
215528,"chateau-noir-1","Cubism","landscape",215455,"paul-cezanne"
215529,"chateau-noir-2","Cubism","landscape",215455,"paul-cezanne"
215531,"chateau-noir-4","Cubism","landscape",215455,"paul-cezanne"
215577,"forest-near-the-rocky-caves-above-the-chateau-noir-1904","Cubism","landscape",215455,"paul-cezanne"
215667,"little-girl-with-a-doll-1904","Post-Impressionism","portrait",215455,"paul-cezanne"
215811,"rocks-near-the-caves-below-the-chateau-noir","Cubism","landscape",215455,"paul-cezanne"
215814,"roses-in-a-bottle-1904","Cubism","still life",215455,"paul-cezanne"
215822,"seated-peasant","Post-Impressionism","portrait",215455,"paul-cezanne"
215870,"still-life-with-apples-a-bottle-and-a-milk-pot","Post-Impressionism","still life",215455,"paul-cezanne"
215988,"the-park-of-the-chateau-noir-with-well","Cubism","landscape",215455,"paul-cezanne"
215491,"bathers-1905","Post-Impressionism","genre painting",215455,"paul-cezanne"
215530,"chateau-noir-3","Cubism","landscape",215455,"paul-cezanne"
215654,"large-bathers","Post-Impressionism","genre painting",215455,"paul-cezanne"
215655,"large-pine","Post-Impressionism","landscape",215455,"paul-cezanne"
215712,"mont-sainte-victoire-seen-from-les-lauves-1905","Cubism","landscape",215455,"paul-cezanne"
215717,"montagne-sainte-victoire-and-the-black-chateau","Cubism","landscape",215455,"paul-cezanne"
215718,"montagne-sainte-victoire-from-lauves","Cubism","landscape",215455,"paul-cezanne"
215800,"riverbanks-1905","Cubism","landscape",215455,"paul-cezanne"
215879,"still-life-with-flower-holder-1905","Post-Impressionism","still life",215455,"paul-cezanne"
215936,"the-bend-in-the-road","Cubism","landscape",215455,"paul-cezanne"
215492,"bathers-1906","Post-Impressionism","genre painting",215455,"paul-cezanne"
215503,"bend-in-forest-road-1906","Cubism","landscape",215455,"paul-cezanne"
215629,"jourdan-s-cottage-1906","Cubism","landscape",215455,"paul-cezanne"
215630,"jourdan-s-cottage-1906-1","Cubism","landscape",215455,"paul-cezanne"
215652,"large-bathers-1906","Cubism","genre painting",215455,"paul-cezanne"
215653,"large-bathers-1906-1","Cubism","genre painting",215455,"paul-cezanne"
215693,"mill-on-the-river","Cubism","landscape",215455,"paul-cezanne"
215703,"mont-sainte-victoire","Cubism","landscape",215455,"paul-cezanne"
215709,"mont-sainte-victoire-6","Cubism","landscape",215455,"paul-cezanne"
215710,"mont-sainte-victoire-7","Cubism","landscape",215455,"paul-cezanne"
215711,"mont-sainte-victoire-8","Cubism","landscape",215455,"paul-cezanne"
215713,"mont-sainte-victoire-seen-from-les-lauves","Cubism","landscape",215455,"paul-cezanne"
215714,"mont-sainte-victoire-seen-from-les-lauves-1","Cubism","landscape",215455,"paul-cezanne"
215719,"morning-in-provence","Cubism","landscape",215455,"paul-cezanne"
215738,"peasant-in-a-straw-hat-1906","Post-Impressionism","portrait",215455,"paul-cezanne"
215776,"portrait-of-the-gardener-vallier","Post-Impressionism","portrait",215455,"paul-cezanne"
215782,"portrait-of-vallier-1906","Post-Impressionism","portrait",215455,"paul-cezanne"
215798,"river-at-the-bridge-of-the-three-sources-1906","Cubism","landscape",215455,"paul-cezanne"
215884,"still-life-with-green-melon","Cubism","still life",215455,"paul-cezanne"
215902,"still-life-with-watermelon-and-pemegranates","Post-Impressionism","still life",215455,"paul-cezanne"
215960,"the-garden-at-les-lauves-1906","Cubism","landscape",215455,"paul-cezanne"
215961,"the-garden-terrace-at-les-lauves-1906","Cubism","landscape",215455,"paul-cezanne"
215986,"the-old-gardener-1906","Cubism","portrait",215455,"paul-cezanne"
215996,"the-sailor","Post-Impressionism","portrait",215455,"paul-cezanne"
215877,"still-life-with-carafe-sugar-bowl-bottle-pommegranates-and-watermelon","Post-Impressionism","still life",215455,"paul-cezanne"
215567,"flower-pot-at-a-table","Post-Impressionism","still life",215455,"paul-cezanne"
215582,"four-bathers","Impressionism","genre painting",215455,"paul-cezanne"
215799,"river-in-the-plain","Romanticism","landscape",215455,"paul-cezanne"
215850,"still-life","Impressionism","still life",215455,"paul-cezanne"
215875,"still-life-with-bottles-and-apples","Impressionism","still life",215455,"paul-cezanne"
215887,"still-life-with-jug","Post-Impressionism","still life",215455,"paul-cezanne"
216018,"vase-of-flowers","Post-Impressionism","flower painting",215455,"paul-cezanne"
365667,"untitled-1970","Conceptual Art","installation",365373,"roberto-chabet"
366113,"bakawan-1974","Conceptual Art, Post-Minimalism","installation",365373,"roberto-chabet"
366114,"apple-painting-lesson-1982","Conceptual Art","installation",365373,"roberto-chabet"
366120,"russian-painting-1984","Conceptual Art, Post-Minimalism","installation",365373,"roberto-chabet"
366115,"cargo-and-decoy-1988","Conceptual Art, Post-Minimalism","installation",365373,"roberto-chabet"
366118,"pier-and-ocean-1996","Post-Minimalism","installation",365373,"roberto-chabet"
366119,"piero-1999","Post-Minimalism","installation",365373,"roberto-chabet"
366116,"complete-unabridged-2010","Conceptual Art","installation",365373,"roberto-chabet"
366117,"observatory-2","Conceptual Art","installation",365373,"roberto-chabet"
366121,"shanghai","Conceptual Art","installation",365373,"roberto-chabet"
366122,"untitled","Conceptual Art","installation",365373,"roberto-chabet"
202891,"old-woman-with-a-ball-of-yarn","Expressionism","portrait",202355,"marc-chagall"
203353,"young-girl-on-a-sofa-mariaska-1907","Expressionism","portrait",202355,"marc-chagall"
202367,"a-house-in-liozna-1908","Naïve Art (Primitivism)","cityscape",202355,"marc-chagall"
202961,"red-nude-sitting-up-1908","Expressionism","nude painting (nu)",202355,"marc-chagall"
202997,"small-drawing-room-1908","Expressionism","interior",202355,"marc-chagall"
203347,"window-vitebsk-1908","Naïve Art (Primitivism)","landscape",202355,"marc-chagall"
297863,"the-deceased-the-death-1908","Naïve Art (Primitivism)","genre painting",202355,"marc-chagall"
203324,"view-from-a-window-vitebsk","Naïve Art (Primitivism)","cityscape",202355,"marc-chagall"
202487,"circumcision-1909","Naïve Art (Primitivism)","genre painting",202355,"marc-chagall"
202970,"russian-wedding-1909","Naïve Art (Primitivism)","genre painting",202355,"marc-chagall"
202985,"self-portrait-with-brushes","Expressionism","self-portrait",202355,"marc-chagall"
203151,"the-couple-a-holy-family-1909","Expressionism","genre painting",202355,"marc-chagall"
202452,"birth-1910","Expressionism","genre painting",202355,"marc-chagall"
202472,"butcher-1910","Expressionism","genre painting",202355,"marc-chagall"
202929,"portrait-of-artist-s-sister-aniuta-1910","Expressionism","portrait",202355,"marc-chagall"
203062,"still-life-with-lamp-1910","Expressionism","still life",202355,"marc-chagall"
203227,"the-model-1910","Naïve Art (Primitivism)","genre painting",202355,"marc-chagall"
203348,"woman-with-a-bouquet-1910","Expressionism","portrait",202355,"marc-chagall"
202464,"bride-with-a-fan-1911","Naïve Art (Primitivism)","portrait",202355,"marc-chagall"
202474,"cain-and-abel-1911","Naïve Art (Primitivism)","religious painting",202355,"marc-chagall"
202525,"daphnis-and-chloe-1911","Naïve Art (Primitivism)","mythological painting",202355,"marc-chagall"
202611,"i-and-the-village-1911","Cubism","symbolic painting",202355,"marc-chagall"
202660,"interior-ii-1911","Expressionism","genre painting",202355,"marc-chagall"
202747,"man-at-table-1911","Expressionism","genre painting",202355,"marc-chagall"
202887,"nude-with-flowers-1911","Expressionism","nude painting (nu)",202355,"marc-chagall"
202950,"rain-1911","Cubism","landscape",202355,"marc-chagall"
202956,"reclining-nude-1911","Cubism","nude painting (nu)",202355,"marc-chagall"
202969,"russian-village-under-the-moon-1911","Cubism","landscape",202355,"marc-chagall"
203071,"study-for-the-painting-rain-1911","Expressionism","symbolic painting",202355,"marc-chagall"
203303,"to-my-betrothed-1911","Expressionism","symbolic painting",202355,"marc-chagall"
202401,"adam-and-eve-1912","Cubism","religious painting",202355,"marc-chagall"
202453,"birth-1912","Cubism","genre painting",202355,"marc-chagall"
202592,"golgotha-1912","Cubism","religious painting",202355,"marc-chagall"
202605,"homage-to-apollinaire-1912","Cubism","symbolic painting",202355,"marc-chagall"
202691,"jewish-wedding","Naïve Art (Primitivism)","genre painting",202355,"marc-chagall"
202753,"mazin-the-poet","Cubism","portrait",202355,"marc-chagall"
203002,"soldiers-1912","Cubism","portrait",202355,"marc-chagall"
203060,"still-life-1912","Cubism","still life",202355,"marc-chagall"
203144,"the-cattle-dealer-1912","Cubism","genre painting",202355,"marc-chagall"
203173,"the-drunkard-1912","Cubism","genre painting",202355,"marc-chagall"
203193,"the-holy-coachman-1912","Cubism","symbolic painting",202355,"marc-chagall"
203232,"the-old-jew-1912","Expressionism","portrait",202355,"marc-chagall"
203240,"the-pinch-of-snuff-1912","Cubism","genre painting",202355,"marc-chagall"
203243,"the-poet-or-half-past-three-1912","Cubism","genre painting",202355,"marc-chagall"
203263,"the-soldier-drinks-1912","Cubism","genre painting",202355,"marc-chagall"
203266,"the-spoonful-of-milk-1912","Expressionism","genre painting",202355,"marc-chagall"
203304,"to-russia-with-asses-and-others","Cubism","symbolic painting",202355,"marc-chagall"
203131,"the-big-wheel","Surrealism","cityscape",202355,"marc-chagall"
202468,"burning-house-1913","Expressionism","genre painting",202355,"marc-chagall"
202689,"jew-at-prayer-1913","Cubism","religious painting",202355,"marc-chagall"
202884,"nude-1913","Cubism","nude painting (nu)",202355,"marc-chagall"
202915,"paris-through-the-window-1913","Cubism","cityscape",202355,"marc-chagall"
202989,"self-portrait-with-seven-digits-autoportrait-1913","Cubism","self-portrait",202355,"marc-chagall"
203129,"the-betrothed-and-eiffel-tower-1913","Cubism","symbolic painting",202355,"marc-chagall"
203182,"the-fiddler-1913","Cubism","genre painting",202355,"marc-chagall"
202366,"a-group-of-people","Expressionism","genre painting",202355,"marc-chagall"
202368,"a-jew","Naïve Art (Primitivism)","portrait",202355,"marc-chagall"
202422,"apothecary-in-vitebsk-1914","Naïve Art (Primitivism)","cityscape",202355,"marc-chagall"
202438,"barber-s-shop-uncle-zusman-1914","Naïve Art (Primitivism)","genre painting",202355,"marc-chagall"
202457,"blue-lovers-1914","Cubism","genre painting",202355,"marc-chagall"
202493,"clock-1914","Naïve Art (Primitivism)","still life",202355,"marc-chagall"
202527,"david-1914","Cubism","portrait",202355,"marc-chagall"
202535,"david-in-profile-1914","Cubism","portrait",202355,"marc-chagall"
202568,"feast-day-rabbi-with-lemon-1914","Surrealism","genre painting",202355,"marc-chagall"
